gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
C21orf58	-3.34481805818675	0	0.078	0.0511254302407335	1	46	218
SPTLC3	3.34426105469759	0.065	0.009	0.011006645689905	1	46	218
ENSG00000230105	3.34423132647762	0.065	0.005	0.002341838166381	1	46	218
DCTN3	-3.34298775561794	0	0.073	0.0589743156126568	1	46	218
MYBL2	-3.34103595797327	0	0.092	0.0333140111657219	1	46	218
ZNF182	-3.3397457700645	0	0.064	0.0785306874974558	1	46	218
DYNC2LI1	-3.33964245077511	0	0.069	0.0680420945785692	1	46	218
LRFN1	-3.3376097250097	0	0.05	0.12118917078393	1	46	218
MIGA1	-3.33397250286803	0.022	0.206	0.00270530592190751	1	46	218
ZFAND4	-3.32687040267064	0	0.064	0.0785306874974558	1	46	218
RASGRF2	3.32135892460128	0.087	0.014	0.00489812020568624	1	46	218
COA6	3.31947121046944	0.065	0.018	0.0663099434639864	1	46	218
RAB40C	-3.30356753499389	0	0.06	0.0906811040278476	1	46	218
H3C2	-3.29900179046804	0	0.078	0.0511254302407335	1	46	218
EFCAB11	-3.2934517989129	0	0.073	0.0589743156126568	1	46	218
IGFBP4	3.29334748639499	0.065	0.009	0.0107264105759595	1	46	218
SIPA1L3	-3.28294058232717	0.043	0.211	0.00583591443965941	1	46	218
STC1	3.27988095939287	0.109	0.009	0.000150045160303343	1	46	218
RHOXF1	3.27415169678019	0.065	0.018	0.070952561185218	1	46	218
C3orf20	-3.26868950629237	0	0.055	0.104783325848178	1	46	218
