"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.81301010375361e-09,0.571907741176006,0.364,0.272,0.000103840692988484,"4","IL6R"
4.98694901842694e-09,0.462038832764433,0.513,0.418,0.000107593425072561,"4","SNX3"
5.13026913213933e-09,0.413313767258651,0.536,0.442,0.000110685556525906,"4","KPNB1"
5.61254587803892e-09,0.537306047336885,0.478,0.389,0.00012109067731869,"4","OGA"
5.63925997494613e-09,0.368296682268386,0.584,0.495,0.000121667033959463,"4","FRYL"
6.10163234969573e-09,0.429823903763472,0.548,0.463,0.000131642717944685,"4","MED13"
6.48032230126961e-09,0.493537333693243,0.459,0.368,0.000139812953649892,"4","ATP6V0A1"
6.81054092283821e-09,0.675952693971061,0.285,0.203,0.000146937420410234,"4","ATP6V0D1"
7.11495959747259e-09,0.479349761789758,0.477,0.386,0.000153505253315471,"4","SP3"
8.38594001842088e-09,0.352063721740999,0.646,0.571,0.00018092665589743,"4","PIP4K2A"
8.68361685281658e-09,0.599854850492371,0.281,0.194,0.000187349033599518,"4","ANKRD13A"
8.78817941931703e-09,0.271632227018037,0.647,0.544,0.000189604970971765,"4","FOXN3"
8.81254425231544e-09,0.681703473403531,0.289,0.205,0.000190130642243706,"4","PPP4R1"
9.15354192280252e-09,0.368806885108727,0.358,0.267,0.000197487666984464,"4","NFKBIA"
9.82850128395142e-09,0.385460175626437,0.642,0.57,0.000212049915201252,"4","MAP4K4"
1.00099621176514e-08,0.344058170105161,0.497,0.386,0.000215964932688328,"4","ABCA1"
1.00925294704458e-08,0.703353413066296,0.33,0.248,0.000217746323324869,"4","BTG2"
1.13725980029047e-08,0.651158964681263,0.301,0.215,0.000245363801912669,"4","BCAP29"
1.22065267448238e-08,0.580146612351769,0.405,0.32,0.000263355814519574,"4","NCOR2"
1.27915081190605e-08,0.394697494554535,0.522,0.429,0.000275976787668731,"4","PLD1"
1.32538036425874e-08,0.300035033535294,0.76,0.721,0.000285950813588824,"4","RAB10"
1.58206948141024e-08,0.643416528342997,0.294,0.213,0.000341331490614259,"4","ADGRE2"
1.58930222655984e-08,0.291502418709974,0.855,0.834,0.000342891955380285,"4","MACF1"
2.02369302276348e-08,0.364133882313587,0.556,0.46,0.00043661176966122,"4","CLASP1"
2.03666830579108e-08,0.708087143529328,0.254,0.175,0.000439411186974426,"4","DOK3"
2.04224278320946e-08,0.359139513176187,0.642,0.592,0.000440613880477442,"4","CLTC"
2.15439270782664e-08,0.448368466550636,0.475,0.382,0.000464810226713598,"4","CD164"
2.42430886864288e-08,0.395857755779956,0.526,0.437,0.000523044638409701,"4","COTL1"
2.45016064113698e-08,0.472877933304172,0.523,0.451,0.000528622158325303,"4","MAP3K2"
2.7272753411654e-08,0.485750188482749,0.452,0.37,0.000588409654856436,"4","GIT2"
2.74848744838693e-08,0.552959500546769,0.268,0.185,0.00059298616698948,"4","CNN2"
2.76586201657026e-08,0.266432298242483,0.791,0.737,0.000596734730075033,"4","ASH1L"
2.83933801257376e-08,0.674412260541596,0.281,0.198,0.000612587176212788,"4","MPHOSPH6"
2.94925339423508e-08,0.485199010557788,0.491,0.406,0.000636301419806219,"4","SSBP2"
3.01971016081152e-08,0.679126964079618,0.294,0.215,0.000651502467195084,"4","WDR1"
3.13549724039317e-08,0.359516010840677,0.693,0.647,0.000676483529614826,"4","RASA2"
3.18767592717343e-08,0.30657860585138,0.71,0.66,0.000687741081287667,"4","KMT2E"
3.25910000477337e-08,0.294891225840745,0.416,0.31,0.000703150826029854,"4","RCBTB2"
3.32450607428542e-08,0.523464891758722,0.286,0.2,0.000717262185527078,"4","GPSM3"
3.45477361915865e-08,0.377041088756254,0.703,0.683,0.000745367408333479,"4","N4BP2L2"
3.9995410960619e-08,0.438017705661326,0.37,0.273,0.000862900991475356,"4","ADGRL3"
4.0437569744258e-08,0.541686124687249,0.35,0.268,0.000872440567232366,"4","MKNK1"
4.04507743956898e-08,0.443813202400717,0.478,0.385,0.000872725457587007,"4","TSPO"
4.25594767389856e-08,0.460688915219034,0.495,0.415,0.000918220710643614,"4","HOOK3"
4.77587194078584e-08,0.574278488750687,0.285,0.202,0.00103039437122454,"4","CDC42SE1"
4.81418136087419e-08,0.435231149935415,0.417,0.323,0.00103865962860861,"4","DAZAP2"
5.07346204795297e-08,0.626819116254401,0.349,0.268,0.00109459943684585,"4","CYSTM1"
5.48971412543393e-08,0.518497695958319,0.358,0.27,0.00118440582256237,"4","UBE4B"
5.63086023912325e-08,0.677398537398245,0.317,0.24,0.00121485809659084,"4","MFSD14B"
5.72491907607483e-08,0.43156960664597,0.467,0.378,0.00123515129066315,"4","PRR14L"
6.04746886022855e-08,0.524867788476839,0.357,0.271,0.00130474140659431,"4","FIG4"
6.22792914440579e-08,0.533549484828688,0.342,0.259,0.00134367571290555,"4","AGO2"
6.77104446827438e-08,0.63589819826476,0.314,0.235,0.0014608528440302,"4","MAP2K1"
7.13312526104065e-08,0.300157925199326,0.718,0.676,0.00153897177506952,"4","VTI1A"
7.1946355863135e-08,0.375310873119706,0.509,0.421,0.00155224262774714,"4","CTBP2"
7.47450434835027e-08,0.378987470332872,0.572,0.491,0.00161262431315657,"4","ARID2"
8.43058420530088e-08,0.290205684556241,0.654,0.582,0.00181889854229366,"4","ARID4B"
9.25494568952144e-08,0.59050229099845,0.259,0.182,0.00199675453251425,"4","SNX30"
9.30931111166467e-08,0.45774706152681,0.317,0.231,0.00200848387234165,"4","ZFHX3"
9.80014414778292e-08,0.626227665706558,0.255,0.178,0.00211438109988416,"4","CYFIP2"
9.95640640460541e-08,0.517190069831369,0.354,0.271,0.00214809468179362,"4","SNX1"
1.01240806614646e-07,0.496192485037195,0.317,0.232,0.00218427040271099,"4","CYRIA"
1.04973705557716e-07,0.52976367132443,0.408,0.328,0.00226480769740771,"4","PPP1R21"
1.26605733710596e-07,0.435976536178237,0.361,0.274,0.00273151870480611,"4","WDFY4"
1.36158729090801e-07,0.627551510740503,0.25,0.176,0.00293762458013402,"4","CYTOR"
1.38451158387158e-07,0.47501968550083,0.344,0.261,0.00298708374220293,"4","SLC16A3"
1.39329761136514e-07,0.530263049029262,0.471,0.399,0.00300603959652028,"4","CAMK1D"
1.47579126004978e-07,0.579110605814942,0.262,0.184,0.00318401964355741,"4","BCL2A1"
1.54610175772628e-07,0.362325730692762,0.674,0.655,0.00333571454229444,"4","TRIP12"
1.61346650098323e-07,0.371016956836006,0.483,0.395,0.00348105397587132,"4","USP4"
1.64118802189971e-07,0.585603914679759,0.271,0.194,0.00354086315724862,"4","TRIQK"
1.72458610040834e-07,0.484406645792888,0.267,0.186,0.00372079451163099,"4","XKR6"
1.80992976508121e-07,0.497938005361195,0.36,0.278,0.0039049234681627,"4","BIN2"
1.81090223973703e-07,0.567655044805741,0.295,0.216,0.00390702158223263,"4","AKIRIN2"
1.83336689082396e-07,0.460933861886062,0.397,0.31,0.00395548906695269,"4","RANBP9"
1.90507670093098e-07,0.538885297271068,0.431,0.354,0.00411020298225858,"4","TUT7"
1.9454810103312e-07,0.521924963960248,0.313,0.232,0.00419737527978957,"4","PGAM1"
1.95393863780572e-07,0.354082819042898,0.607,0.532,0.00421562261106584,"4","MAP3K5"
1.99760876585535e-07,0.301632368306048,0.764,0.732,0.00430984091233291,"4","AAK1"
2.12206274921345e-07,0.519110962945932,0.326,0.246,0.00457835038142802,"4","N4BP2"
2.34059822571597e-07,0.356896796100207,0.609,0.529,0.00504984067198221,"4","CBL"
2.48451343720372e-07,0.465616233168731,0.374,0.294,0.00536033774076703,"4","UBN1"
2.49323520398168e-07,0.550148964874382,0.272,0.195,0.00537915495259048,"4","NCF4"
2.51582260423625e-07,0.334082265603565,0.595,0.512,0.00542788726863971,"4","ZMYND8"
2.58787648728247e-07,0.570046512279321,0.258,0.183,0.00558334352131192,"4","ARHGEF1"
2.99306726938087e-07,0.480572493895789,0.397,0.316,0.00645754263368922,"4","PPM1B"
3.12418332328871e-07,0.433073462766603,0.443,0.364,0.0067404255199954,"4","SESTD1"
3.38995663677832e-07,0.383130650038649,0.471,0.388,0.00731383144384922,"4","C6orf62"
3.56355754970997e-07,0.475320710294018,0.362,0.28,0.00768837541349926,"4","PCMT1"
3.98642235558346e-07,0.446535722573166,0.499,0.425,0.00860070623217132,"4","ATXN7"
4.06437331570557e-07,0.494113750355,0.352,0.273,0.00876888542863477,"4","MARCHF1"
4.205459224294e-07,0.460945842223865,0.408,0.33,0.0090732782764143,"4","PPP1CB"
4.51178046240306e-07,0.255070431676201,0.746,0.702,0.0097341663476346,"4","RTN3"
4.55005123824595e-07,0.612560512268369,0.26,0.188,0.00981673554651565,"4","ADCY7"
4.71786362934349e-07,0.622655552574711,0.27,0.197,0.0101787907803086,"4","WIPF2"
4.73481410120231e-07,0.407234669710977,0.357,0.28,0.010215361423344,"4","TMEM164"
4.85999957801987e-07,0.344225092000275,0.583,0.522,0.0104854490895779,"4","UBE2D3"
5.06781963427669e-07,0.410021237735373,0.518,0.448,0.010933820860952,"4","TAX1BP1"
5.21845223137952e-07,0.555665458353281,0.33,0.253,0.0112588106892013,"4","REEP5"
5.47605141148808e-07,0.52287082765141,0.25,0.177,0.0118145809202855,"4","BLOC1S1"
5.47624910562951e-07,0.514699798869544,0.26,0.186,0.0118150074453957,"4","MKRN1"
5.52066559543906e-07,0.377788701570022,0.549,0.469,0.0119108360221598,"4","SLMAP"
5.72403946883566e-07,0.56172769301502,0.4,0.328,0.0123496151540129,"4","XPO6"
5.89864555832271e-07,0.374305352988234,0.483,0.398,0.0127263277920812,"4","BRD4"
6.14390386516789e-07,0.307803588963252,0.631,0.573,0.0132554725890997,"4","ERBIN"
6.83642803589857e-07,0.584011594933142,0.293,0.22,0.0147495934874512,"4","SAR1A"
6.8871795462511e-07,0.529964013886542,0.283,0.21,0.0148590898710367,"4","PRKAR1A"
6.88828307079786e-07,0.321660299704364,0.554,0.467,0.0148614707252464,"4","MIER1"
6.93029285459653e-07,0.46235242803594,0.403,0.325,0.014952106833792,"4","TPK1"
7.26109051351197e-07,0.446328232424982,0.442,0.368,0.0156658027829021,"4","GMFG"
7.49302878436746e-07,0.457503140961957,0.361,0.281,0.0161662096022728,"4","FLNA"
7.55785166580332e-07,0.499105559639375,0.299,0.223,0.0163060649689707,"4","PANK2"
7.86367727522884e-07,0.566350270858363,0.287,0.213,0.0169658837213062,"4","STRADA"
7.91351873717163e-07,0.545820174666954,0.317,0.242,0.0170734166754478,"4","CXorf38"
8.10975738795936e-07,0.448962055171174,0.395,0.32,0.0174968015645223,"4","KLC1"
8.31618803514205e-07,0.556013367943221,0.318,0.247,0.017942175685819,"4","TTC7B"
8.57303685756567e-07,0.404807865139881,0.47,0.392,0.0184963270201979,"4","SMAD2"
8.57610854709854e-07,0.428026959786209,0.521,0.451,0.0185029541903651,"4","DOCK11"
9.09730614481575e-07,0.466865813767683,0.283,0.207,0.01962743800744,"4","GNB2"
9.1122967189678e-07,0.258721924288405,0.681,0.623,0.019659780171173,"4","PKM"
9.15291451657361e-07,0.597311718874652,0.322,0.251,0.0197474130695076,"4","DNMT3A"
9.48161931960813e-07,0.389608360086682,0.432,0.35,0.0204565936820545,"4","TMBIM4"
9.73472194456879e-07,0.280965444705245,0.654,0.607,0.0210026625954072,"4","PHACTR2"
9.74605119697299e-07,0.540563344372684,0.352,0.28,0.0210271054574692,"4","HK1"
1.01168154075606e-06,0.481137888336916,0.393,0.317,0.021827029241812,"4","FBXO9"
1.03685245121734e-06,0.277927338176794,0.62,0.552,0.0223700916350142,"4","CYBA"
1.0844057078145e-06,0.355623735245701,0.545,0.475,0.0233960531460979,"4","RAB1A"
1.22972068291045e-06,0.505693770469142,0.29,0.215,0.026531223733793,"4","C4orf3"
1.28337918654662e-06,0.338083876347874,0.491,0.399,0.0276889059497433,"4","IGF2R"
1.30820435265158e-06,0.367823843870201,0.506,0.432,0.0282245089084578,"4","NEK7"
1.31553567748481e-06,0.512048330189812,0.383,0.305,0.0283826822417348,"4","STAT5B"
1.42586716525216e-06,0.355430551855635,0.462,0.384,0.0307630840903153,"4","DNAJC5"
1.47486952466478e-06,0.479208305406316,0.328,0.254,0.0318203099946427,"4","GRINA"
1.83840783135437e-06,0.422995969670044,0.409,0.334,0.0396636489614706,"4","MDM4"
1.86163283879605e-06,0.497526809310427,0.302,0.229,0.0401647284970249,"4","PPM1A"
1.91597228692087e-06,0.378935512992273,0.485,0.407,0.0413371020903177,"4","PSPC1"
1.93902146918505e-06,0.429034789996344,0.505,0.439,0.0418343881976674,"4","BABAM2"
1.96361682631568e-06,0.592984280755447,0.294,0.225,0.0423650330277609,"4","ERCC6L2"
1.99577404331903e-06,0.379020419859901,0.462,0.386,0.0430588249846081,"4","ASXL2"
2.05872255661386e-06,0.484248725865607,0.26,0.19,0.044416939158944,"4","SCAND1"
2.1039603354592e-06,0.672927686662296,0.321,0.249,0.0453929442375323,"4","TIPARP"
2.16913126788079e-06,0.437368544536338,0.393,0.32,0.046799007104528,"4","EFHD2"
2.1796371643155e-06,0.290072164347565,0.682,0.631,0.0470256718201069,"4","H3-3A"
2.25280208425236e-06,0.434583204422139,0.412,0.342,0.0486042049677446,"4","CREB1"
2.42529826132207e-06,0.449630528996031,0.325,0.25,0.0523258099880237,"4","STK24"
2.4278582362596e-06,0.498391246460281,0.262,0.192,0.0523810414473009,"4","USF2"
2.65265787883061e-06,0.562428958523004,0.291,0.223,0.0572310937357704,"4","KDM4B"
2.6827200441516e-06,0.582911648820314,0.309,0.24,0.0578796849525709,"4","CD36"
2.76875247026457e-06,0.434368197251485,0.319,0.246,0.059735834545958,"4","FGFR1OP2"
2.78470412490167e-06,0.281230176299573,0.668,0.613,0.0600799914947535,"4","GNB1"
2.82448939620217e-06,0.341428463414591,0.58,0.53,0.0609383587230619,"4","BLTP1"
3.01408128529231e-06,0.448845750202633,0.36,0.285,0.0650288037301816,"4","AZIN1"
3.20844262759713e-06,0.588179862897517,0.259,0.193,0.069222149690408,"4","MTHFD2"
3.61116919099633e-06,0.360491264157498,0.601,0.542,0.0779109752957458,"4","NFAT5"
3.72845561291687e-06,0.431505807240648,0.415,0.341,0.0804414298486814,"4","EPC2"
3.81253800326783e-06,0.269438583224432,0.615,0.55,0.0822555074205035,"4","STK4"
4.09359583706164e-06,0.255537261986751,0.675,0.634,0.0883193301846049,"4","NSMCE2"
4.26354162644908e-06,0.461485819547726,0.392,0.32,0.0919859105906388,"4","SLC36A1"
4.5553989991175e-06,0.550863158289613,0.289,0.223,0.0982827334059601,"4","MTMR6"
4.85796088898814e-06,0.281332120253199,0.432,0.352,0.104810506179919,"4","RAPGEF2"
4.86855328308294e-06,0.500366175228311,0.361,0.294,0.105039037082514,"4","ZBTB7A"
5.12835980338776e-06,0.277278790159179,0.432,0.342,0.110644362758091,"4","FKBP15"
5.64635700454518e-06,0.401819735208222,0.293,0.221,0.121820152373062,"4","ATF4"
5.88146270541004e-06,0.400633495101471,0.345,0.272,0.126892557869222,"4","UBE2B"
5.99227934946618e-06,0.334121010625499,0.514,0.434,0.129283426964733,"4","IL1RAP"
6.29738251674829e-06,0.420485119483105,0.403,0.33,0.135866027798844,"4","PAPSS1"
6.49305993482699e-06,0.448113339834343,0.432,0.368,0.140087768093892,"4","NPEPPS"
6.61344864200508e-06,0.303840807928373,0.35,0.268,0.14268515445126,"4","FCGRT"
7.29678478078247e-06,0.41652708719694,0.328,0.254,0.157428131645382,"4","DENND3"
7.37322203350343e-06,0.331077675892395,0.454,0.381,0.159077265372836,"4","XRN2"
7.90344947844029e-06,0.396670661685864,0.26,0.191,0.170516922497349,"4","LMO4"
8.89440816009489e-06,0.397370646330318,0.412,0.344,0.191896856054047,"4","ABL2"
8.98347846641883e-06,0.504850014048249,0.267,0.202,0.193818547912986,"4","MAPKAPK2"
9.38402830244641e-06,0.355847842533289,0.467,0.396,0.202460410625281,"4","RICTOR"
9.49089587194901e-06,0.542992915246227,0.267,0.203,0.2047660784373,"4","DGCR2"
1.07095360282429e-05,0.457410585472166,0.267,0.2,0.231058239809341,"4","SUSD1"
1.10772221732251e-05,0.267251687371752,0.56,0.483,0.238991068387331,"4","PDE7A"
1.17954179517775e-05,0.304970780505317,0.472,0.393,0.254486142309599,"4","AFTPH"
1.21826427752636e-05,0.315353604447355,0.392,0.313,0.262840517876312,"4","ATP6V1B2"
1.27361142391501e-05,0.406202256936331,0.396,0.328,0.274781664709664,"4","SEL1L"
1.27369018507477e-05,0.432188667283579,0.293,0.225,0.274798657429882,"4","STK38L"
1.27880403914528e-05,0.463951235337417,0.317,0.245,0.275901971445595,"4","ECHDC1"
1.29783308685749e-05,0.452445233728919,0.376,0.311,0.280007488489504,"4","C2CD5"
1.39022107242544e-05,0.368552330095188,0.404,0.332,0.29994019637579,"4","YME1L1"
1.48773183147361e-05,0.354363868237125,0.322,0.25,0.320978142640432,"4","GRB10"
1.50276324038993e-05,0.363943312635543,0.408,0.335,0.324221169114128,"4","DAPK1"
1.5067036810871e-05,0.420317425438822,0.413,0.346,0.325071319194541,"4","TMEM131L"
1.54661210977102e-05,0.337837447707857,0.471,0.407,0.333681562683097,"4","MAN2A1"
1.55239762503829e-05,0.46490579333495,0.373,0.311,0.334929787602011,"4","CDC40"
1.59713628918027e-05,0.54593558027995,0.263,0.201,0.344582154390643,"4","GAB1"
1.61448070346362e-05,0.469571604629946,0.251,0.188,0.348324211772276,"4","PGS1"
1.65604170365387e-05,0.48653011180756,0.318,0.254,0.357290997563323,"4","ARNT"
1.70225502899016e-05,0.416311979657228,0.282,0.214,0.367261522504628,"4","DUSP3"
1.72549599015879e-05,0.370602282830761,0.644,0.618,0.372275759876759,"4","VAV3"
1.86309509165681e-05,0.38303586465238,0.345,0.276,0.401962766024957,"4","SLC20A1"
2.06635041538726e-05,0.426455839525465,0.601,0.572,0.445815102119801,"4","FNDC3A"
2.28258448986253e-05,0.433608598709154,0.427,0.367,0.492467603687841,"4","ARFGEF2"
2.78072071739686e-05,0.377553018378856,0.435,0.371,0.599940494778373,"4","SH3GLB1"
2.8125458246818e-05,0.256883569408108,0.615,0.57,0.606806761675098,"4","LIMS1"
2.81348924599574e-05,0.399964848166996,0.319,0.252,0.607010304823582,"4","SEL1L3"
2.85260466480181e-05,0.43642147541893,0.294,0.23,0.61544945643099,"4","STARD13"
3.08334396837602e-05,0.31210211381258,0.438,0.367,0.665231461177127,"4","SPPL2A"
3.2976950716506e-05,0.273387544232859,0.443,0.365,0.711477711708616,"4","PYGL"
3.33050786538671e-05,0.553363316090722,0.259,0.201,0.718557071957183,"4","SYAP1"
3.53928174720379e-05,0.328655668496789,0.444,0.377,0.763600036959217,"4","CCM2"
3.63510658691548e-05,0.45963024399217,0.346,0.283,0.784274246127015,"4","LRP1"
3.87106060010376e-05,0.406080697356018,0.417,0.358,0.835181324472387,"4","RABGAP1"
4.00822428990052e-05,0.508718584315651,0.34,0.286,0.864774390546038,"4","LIN7A"
4.08320724298305e-05,0.385021812687096,0.395,0.329,0.880951962673593,"4","RHOT1"
4.79502124137333e-05,0.332500117055162,0.523,0.48,1,"4","TMOD3"
4.97647094660126e-05,0.398540383708538,0.332,0.269,1,"4","RFX3"
5.17778020135182e-05,0.257386946186218,0.654,0.608,1,"4","RAPGEF1"
5.34440544856727e-05,0.559036446571007,0.275,0.217,1,"4","BICRAL"
5.45467228925439e-05,0.272717813514502,0.344,0.27,1,"4","PRAM1"
5.61841147652923e-05,0.341300809460125,0.487,0.427,1,"4","GATAD2B"
5.70065820266022e-05,0.518359380916663,0.286,0.228,1,"4","AP3S2"
5.81297505895136e-05,0.295978375256407,0.44,0.363,1,"4","IL7R"
5.91828406751163e-05,0.355963211846171,0.384,0.319,1,"4","LMBRD1"
5.92020248631215e-05,0.442206068156867,0.383,0.325,1,"4","COPA"
5.97066229254785e-05,0.455834690202495,0.424,0.366,1,"4","TNFSF13B"
6.15049563271313e-05,0.412291573050517,0.285,0.223,1,"4","SFT2D2"
6.19197372852055e-05,0.419810846491934,0.275,0.214,1,"4","MAPK6"
6.54899050090628e-05,0.390940008653746,0.391,0.326,1,"4","ADIPOR2"
6.61210637647945e-05,0.376495459830211,0.411,0.347,1,"4","TRIM38"
6.75945453158469e-05,0.418482535877465,0.323,0.259,1,"4","ATG10"
6.9344811347155e-05,0.462450162300715,0.302,0.245,1,"4","NUP58"
6.9885420172116e-05,0.425994593337009,0.262,0.202,1,"4","TNIP1"
7.21120463810049e-05,0.429540752535526,0.268,0.209,1,"4","YPEL5"
7.24308169472057e-05,0.366641164325,0.272,0.211,1,"4","IRF1"
7.27597232802549e-05,0.416425786698449,0.322,0.26,1,"4","ANXA6"
7.49926197577326e-05,0.332706111420196,0.34,0.275,1,"4","GPRIN3"
7.84874763708111e-05,0.263146435680309,0.664,0.641,1,"4","STAG1"
8.38848362059168e-05,0.442235624287382,0.342,0.284,1,"4","SERINC5"
8.67603216988695e-05,0.314306909893765,0.459,0.395,1,"4","SPEN"
9.21621734994297e-05,0.290332026183512,0.464,0.4,1,"4","ARF1"
9.44969521150687e-05,0.33979122319325,0.376,0.316,1,"4","CD53"
9.74120302013252e-05,0.361115249003569,0.462,0.412,1,"4","CHD1"
9.74225279921159e-05,0.378945839236289,0.299,0.238,1,"4","CHIC2"
0.000100852336176901,0.276315219901634,0.328,0.261,1,"4","CYTIP"
0.000101601875166328,0.349160445988952,0.379,0.314,1,"4","GOLPH3"
0.00010791473583619,0.385576086943837,0.424,0.365,1,"4","FOXO3"
0.000109472100596947,0.292249519616458,0.423,0.353,1,"4","ANXA2"
0.000112117512730315,0.290222893352252,0.426,0.365,1,"4","ANPEP"
0.000113337218397057,0.337260894987411,0.507,0.453,1,"4","PJA2"
0.000116377341329872,0.388490234182127,0.444,0.385,1,"4","SRPK1"
0.000126244243624385,0.458720504978218,0.396,0.35,1,"4","SLC23A2"
0.00013420836119696,0.369783086886479,0.432,0.378,1,"4","SPG11"
0.000134601263045888,0.365353072419259,0.262,0.203,1,"4","MARF1"
0.00014163652197878,0.291935323490772,0.479,0.42,1,"4","SPECC1L"
0.000150519233015067,0.342327482364587,0.423,0.366,1,"4","ARID4A"
0.000156155275775683,0.376165746857717,0.352,0.291,1,"4","NCOA6"
0.00015636178794042,0.330045890148273,0.444,0.386,1,"4","ADD1"
0.000157495173186869,0.472427225181458,0.289,0.232,1,"4","PILRA"
0.000161079205324316,0.499851147269143,0.275,0.221,1,"4","STX3"
0.000162805829661347,0.299736810529635,0.483,0.433,1,"4","TOP1"
0.000166118424588865,0.478270577039932,0.34,0.284,1,"4","ANKRD10"
0.000173519310455401,0.411120821498288,0.279,0.223,1,"4","NAGK"
0.000174049104989612,0.307504748889257,0.356,0.294,1,"4","IL2RA"
0.0001815770656011,0.396306946532899,0.428,0.373,1,"4","UIMC1"
0.000184503945671345,0.368934961208011,0.356,0.301,1,"4","CYB5R4"
0.000189467290848212,0.488588948196675,0.295,0.243,1,"4","DAP"
0.000197835121633896,0.475139924996855,0.303,0.25,1,"4","ZDHHC17"
0.000210790765968724,0.297162125099959,0.389,0.325,1,"4","CPD"
