"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MT2A",8.24049529326589e-96,1.02424948169774,0.826,0.678,1.77788685952212e-91
"ABCA13",9.94036209760831e-96,-3.09791651205622,0.021,0.187,2.14463312255899e-91
"TBL1XR1",1.31183598004407e-95,-0.622062595272533,0.814,0.912,2.83028612694508e-91
"SLC44A1",1.45150346156894e-95,-0.890791519196125,0.582,0.75,3.13161871833498e-91
"ATP6V0C",1.82532621617063e-95,1.19536821555476,0.652,0.461,3.93814131138814e-91
"PDZD8",4.89554808682925e-95,-1.55714323942462,0.241,0.472,1.05621449973341e-90
"MIS18BP1",8.46641268005998e-95,-1.37160060860133,0.212,0.454,1.82662853572294e-90
"DYRK1A",8.60959193321649e-95,-0.903445186511072,0.495,0.715,1.85751945959146e-90
"SMCHD1",8.83292583427632e-95,-0.816388502606676,0.553,0.76,1.90570374874512e-90
"KANSL1",9.15448713067086e-95,-0.6559528766241,0.776,0.883,1.97508059844224e-90
"STAG1",1.00496527223354e-94,-0.777102787023576,0.707,0.82,2.16821257484387e-90
"KIF14",1.21231941366581e-94,-2.80392185418232,0.03,0.202,2.61557913498398e-90
"GRB10",1.75384263158681e-94,-1.61020887349169,0.158,0.389,3.78391547764854e-90
"NDUFV2",2.73131606686162e-94,0.844775982532125,0.766,0.529,5.89281441425395e-90
"MAP3K20",5.85727485492993e-94,-1.26997368847489,0.252,0.494,1.26370704995113e-89
"MT1X",6.15644141380126e-94,1.2068249881951,0.59,0.351,1.32825223502762e-89
"HCLS1",9.09400710218762e-94,0.864386080220507,0.713,0.461,1.96203203229698e-89
"MYBL2",1.33581296585116e-93,-3.21128542557574,0.021,0.184,2.88201647382387e-89
"FABP5",1.52326146448123e-93,1.80365794822385,0.429,0.21,3.28643660961824e-89
"FAU",1.76454792918737e-93,0.904077293509921,0.852,0.733,3.80701215722175e-89
"POLE",2.11885372296192e-93,-2.2316144888479,0.068,0.265,4.57142690729035e-89
"TAF15",2.38043048309929e-93,-0.982954457586958,0.433,0.659,5.13577876728672e-89
"ID3",3.16451473177457e-93,2.23761875181561,0.336,0.128,6.82744053380364e-89
"RNF13",5.05243948177012e-93,0.676421123032085,0.817,0.541,1.0900638181919e-88
"CXCL3",1.1185192024663e-92,1.40233703712637,0.447,0.203,2.41320517932104e-88
"ST6GALNAC3",1.26963451730121e-92,-1.80073923407678,0.128,0.352,2.73923647107735e-88
"BLM",1.38251603587465e-92,-2.00552554917887,0.082,0.286,2.98277834739956e-88
"RNGTT",3.79138040350884e-92,-1.01624625076734,0.365,0.608,8.17990322057033e-88
"EIF4G3",4.18736613760451e-92,-0.565136229672334,0.892,0.942,9.03424244188173e-88
"DNAJC5",5.16154782412086e-92,-1.08884999972418,0.373,0.603,1.11360394305408e-87
"SSH2",7.84326397170328e-92,-0.584713620219308,0.816,0.914,1.69218420189498e-87
"FOXP1",9.35112072864342e-92,-0.609588967862996,0.884,0.933,2.01750429720482e-87
"XRCC2",1.07640157679588e-91,-3.23881494371997,0.02,0.179,2.32233640193712e-87
"ETV5",1.89028127063072e-91,0.832878717051634,0.554,0.267,4.07828184138578e-87
"NUCKS1",2.04552038983469e-91,-1.06439389056192,0.427,0.635,4.41321024106833e-87
"ZFP36L2",2.88999851533688e-91,-1.23228013484925,0.302,0.538,6.23517179683933e-87
"NIBAN1",3.16967513258119e-91,-0.989600842107432,0.395,0.629,6.83857409854392e-87
"MAFB",3.4678219220122e-91,1.08684832122889,0.584,0.33,7.48182579674132e-87
"ATP8A1",3.58301126454763e-91,-1.67769918495318,0.145,0.368,7.73034680326151e-87
"PPDPF",6.09623636640652e-91,1.80908756737451,0.374,0.159,1.31526299605221e-86
"MT-CO1",6.68736829320195e-91,-0.41985574943143,1,1,1.44279970925832e-86
"ATP6V0E1",8.11282272966524e-91,0.961113478325875,0.668,0.438,1.75034150392528e-86
"ITGAX",1.30335325336258e-90,0.830549987092193,0.604,0.314,2.81198464412977e-86
"SKP1",1.43871663807324e-90,1.14849087379116,0.589,0.369,3.10403114664301e-86
"OAZ1",1.87888868033926e-90,0.799165464777377,0.837,0.728,4.05370232783196e-86
"DYSF",2.59153729325626e-90,-1.64472259729596,0.135,0.356,5.59124171020037e-86
"ST3GAL3",2.83184594915269e-90,-1.4476540160029,0.205,0.435,6.10970763529694e-86
"COMMD10",9.1618725290208e-90,-0.961124540515804,0.428,0.657,1.97667399813624e-85
"ICAM1",9.88094887374857e-90,0.714275349955048,0.639,0.359,2.13181471951125e-85
"NCF2",1.51090757376973e-89,0.762083194085982,0.736,0.465,3.2597830904082e-85
"ENSG00000227598",1.51931500389463e-89,-2.215681017784,0.063,0.252,3.27792212090267e-85
"NUSAP1",4.22992604645175e-89,-1.6544368605008,0.071,0.27,9.12606544521966e-85
"ZNF292",5.36250890923963e-89,-0.871734077378109,0.443,0.682,1.15696129716845e-84
"FEN1",8.35228591595037e-89,-2.25546144714834,0.051,0.233,1.80200568636629e-84
"LIPA",8.85077348703236e-89,1.11630862010556,0.582,0.333,1.90955437982723e-84
"GATAD2B",9.1288701633632e-89,-0.952193871900914,0.363,0.614,1.96955373774561e-84
"ZNRF1",9.99442966722554e-89,-1.60303287598616,0.133,0.35,2.15629820070391e-84
"CTSZ",1.04009325400458e-88,1.02620727651224,0.64,0.399,2.24400119551487e-84
"MDN1",1.26038485876869e-88,-1.5388980693271,0.179,0.402,2.71928033279345e-84
"MS4A3",1.66048756069646e-88,-4.26542736831326,0.006,0.144,3.58250191220262e-84
"SERPINB10",3.81526568947865e-88,-2.35314887878156,0.043,0.218,8.23143572505018e-84
"MCTP1",4.27784857685218e-88,-0.739605557998046,0.79,0.878,9.22945830455858e-84
"CHAF1A",4.53961137995995e-88,-2.28542465147696,0.053,0.235,9.7942115522636e-84
"MCM10",5.90672782691826e-88,-3.03529103633744,0.017,0.168,1.27437652865762e-83
"RAP1GAP2",7.53457350298248e-88,-1.79068083653439,0.124,0.334,1.62558423326847e-83
"S100A8",8.1517897481446e-88,0.5271614081885,0.862,0.708,1.7587486381622e-83
"ACACA",1.70879967326627e-87,-1.63965999305811,0.191,0.408,3.68673529507198e-83
"NUCB2",2.24320660933228e-87,-1.28983074311121,0.325,0.542,4.83971825963439e-83
"HLA-C",3.52064067836364e-87,1.08705618183306,0.6,0.375,7.59578226356956e-83
"FKBP5",4.1450301491035e-87,-1.10973614434784,0.349,0.575,8.94290254669081e-83
"TRAPPC9",6.10280327651121e-87,-0.926026226531911,0.424,0.661,1.31667980690729e-82
"HMGN2",1.36333960979084e-86,-1.10886137364144,0.308,0.536,2.94140520812373e-82
"NPC1",2.59824450352718e-86,0.589810296087739,0.683,0.393,5.6057125163599e-82
"LHFPL2",3.37895130220532e-86,0.993297451212568,0.521,0.265,7.29008743450797e-82
"BCL11A",4.15544829273266e-86,-1.74616178176679,0.091,0.294,8.96537969157071e-82
"SH3KBP1",6.79771527185802e-86,-0.593998344473928,0.832,0.9,1.46660706990337e-81
"ENSG00000254006",8.1225197677328e-86,-3.32550429573675,0.019,0.168,1.75243363988835e-81
"MLLT10",1.43381564937242e-85,-0.944313213825792,0.411,0.635,3.09345726352099e-81
"CDK6",3.54202032962241e-85,-0.931767302066894,0.684,0.799,7.64190886116036e-81
"FRMD3",3.76996838228613e-85,-1.35955224270275,0.239,0.464,8.13370678478232e-81
"LACC1",4.79433945169613e-85,0.961823146976016,0.57,0.317,1.03437873670344e-80
"SCFD2",6.78330183397241e-85,-1.04370248507902,0.355,0.587,1.46349737067955e-80
"KIF4A",8.72490430478482e-85,-2.44002930038754,0.03,0.191,1.88239810375733e-80
"HMGB1",2.28546602761779e-84,-0.869962207291545,0.679,0.783,4.93089295458539e-80
"MND1",2.57430680938979e-84,-2.87369724252649,0.024,0.177,5.55406694125848e-80
"KIF18B",1.30371290366176e-83,-3.18716008089654,0.017,0.161,2.81276058965024e-79
"CHSY1",1.37190084761929e-83,-1.39903051738128,0.208,0.428,2.95987607873862e-79
"RBM6",1.60391532721225e-83,-0.670860062308905,0.672,0.811,3.46044731846043e-79
"UBE3C",2.9860723633929e-83,-0.98758125074521,0.348,0.577,6.44245112402018e-79
"STMN1",3.29628250680008e-83,-0.910899928247246,0.133,0.352,7.11172950842118e-79
"NT5C2",3.92569519936833e-83,-0.69582240851394,0.655,0.802,8.46968739263718e-79
"PRRC2B",5.07924476287386e-83,-1.02387132815865,0.336,0.563,1.09584705759004e-78
"KHSRP",5.30587264376204e-83,-1.64682799386585,0.153,0.361,1.14474202289166e-78
"ALKBH7",5.55782346803231e-83,8.78056342629053,0.117,0,1.19910041322797e-78
"BARD1",2.40649701160681e-82,-1.56838286718314,0.119,0.326,5.1920173025417e-78
"CDCA2",2.6202521643431e-82,-2.68155537178866,0.026,0.178,5.65319404457024e-78
"GATAD2A",2.95165505943103e-82,-0.84800065403483,0.439,0.668,6.36819579072245e-78
"JPX",3.13793477828177e-82,-0.974947516570333,0.382,0.605,6.77009428414291e-78
"CNTRL",3.46438641294732e-82,-0.962865095839845,0.386,0.611,7.47441368593384e-78
"MTDH",3.46976539227323e-82,-0.775279453016786,0.706,0.799,7.48601883382949e-78
"WDR76",3.54340675523153e-82,-2.2763510173495,0.046,0.215,7.64490007441202e-78
"DNA2",3.69576997443629e-82,-2.51511489511981,0.036,0.196,7.9736237198463e-78
"FBXW7",9.43004050145067e-82,-0.705307456886249,0.679,0.806,2.03453123818798e-77
"MYCBP2",9.99545512206971e-82,-0.713912383925709,0.776,0.851,2.15651944258654e-77
"POLE2",1.87124860132288e-81,-2.77683986006633,0.031,0.185,4.03721885735412e-77
"ANXA3",1.90194039862849e-81,-1.94840744336141,0.078,0.266,4.10343641004097e-77
"TNFAIP2",2.05639081500098e-81,0.775840510430112,0.59,0.324,4.43666318336461e-77
"NOP58",2.49417440154672e-81,-1.48400532581435,0.179,0.391,5.38118127133704e-77
"YBX1",2.50112212607939e-81,0.789916192531604,0.826,0.661,5.39617098701628e-77
"ZFYVE16",4.63209565827038e-81,0.763462796489674,0.683,0.418,9.99374638271833e-77
"RAD51B",5.24174153755367e-81,-0.850171424033464,0.579,0.742,1.1309057367272e-76
"ZNF407",7.40917001538451e-81,-0.855131074304094,0.51,0.703,1.59852843081921e-76
"TLR2",8.4862918619161e-81,0.558786140686359,0.824,0.544,1.8309174692084e-76
"HLA-DQA1",1.26729118794855e-80,1.57787889051585,0.428,0.217,2.73418073799899e-76
"FANCD2",2.25229225828627e-80,-1.8726026331865,0.08,0.266,4.85932054725263e-76
"SCMH1",2.41206521979375e-80,-1.23159550177788,0.29,0.506,5.20403071170502e-76
"EHBP1",2.71775303043688e-80,-1.36380373275423,0.216,0.434,5.86355216316758e-76
"MS4A6A",2.87733927131202e-80,1.2679631771195,0.469,0.248,6.20785947785569e-76
"TFDP1",3.18132289741058e-80,-1.71457235679004,0.123,0.321,6.86370415116332e-76
"NME2",5.12102802120982e-80,0.991805580157983,0.626,0.415,1.10486179557602e-75
"XPO1",5.93254158352214e-80,-0.859597856385132,0.452,0.66,1.2799458466449e-75
"CENPP",6.60693374851774e-80,-0.929044543051441,0.492,0.674,1.4254459562427e-75
"NFATC3",7.5300441567718e-80,-0.892443595682844,0.389,0.628,1.62460702682352e-75
"EXOSC2",8.64168114485001e-80,-8.55371858947437,0,0.116,1.86444270700139e-75
"CCDC88C",1.01825126958678e-79,-1.46462042479026,0.137,0.347,2.19687711413348e-75
"SLC8A1",1.06653996594789e-79,0.444833378146941,0.847,0.566,2.30105997653257e-75
"SELENOP",1.3080549626152e-79,1.6204089667643,0.43,0.227,2.82212858184229e-75
"POU2F1",1.31961051543399e-79,-0.971645754374127,0.35,0.579,2.84705968704882e-75
"TGFBR2",1.62819814965265e-79,0.544450566426457,0.879,0.659,3.5128375078756e-75
"MELK",1.63024852203513e-79,-2.08091124883524,0.056,0.228,3.5172611862908e-75
"PRIM2",2.74864231707583e-79,-1.14913860800518,0.307,0.525,5.9301957990911e-75
"NOP56",4.81275488461171e-79,-1.71067668130833,0.129,0.327,1.03835186635498e-74
"H1-5",4.92705293993277e-79,-1.17384674025672,0.09,0.284,1.06301167179049e-74
"NCAPH",9.43152038333115e-79,-2.58659968634101,0.025,0.171,2.03485052270369e-74
"PCNX1",1.59439480866888e-78,-0.608164995550434,0.754,0.855,3.43990679970311e-74
"PRC1",2.65499733886031e-78,-2.05542647657048,0.058,0.229,5.72815675859113e-74
"IKZF1",2.98705661534746e-78,-0.774586214421549,0.666,0.799,6.44457464761215e-74
"RPTOR",5.96010534909574e-78,-1.10335335184588,0.263,0.485,1.28589272906741e-73
"GMDS",6.60556726920553e-78,-1.33318122225668,0.242,0.454,1.42515113833109e-73
"HLA-DMB",7.86190416753629e-78,1.58230429190154,0.378,0.178,1.69620582414595e-73
"CEP128",9.16996756154901e-78,-1.55699090374623,0.171,0.374,1.9784205014042e-73
"HDGF",1.03400330224306e-77,-1.25867991371909,0.273,0.48,2.2308621245894e-73
"CSF3R",1.04640182977624e-77,-1.21427697631632,0.21,0.431,2.25761194774224e-73
"HSH2D",1.11696913757468e-77,-1.45709984282047,0.126,0.33,2.40986091431737e-73
"NDC1",1.17435470645197e-77,-2.06413608711383,0.072,0.248,2.53367027917013e-73
"AIG1",1.70048379265948e-77,-1.69776955952902,0.18,0.381,3.66879378266282e-73
"SIK3",2.02543155092492e-77,-0.590963472962402,0.798,0.884,4.36986857112052e-73
"HLA-E",2.31226357236643e-77,0.841162200230038,0.681,0.465,4.98870865738058e-73
"PIK3CD",2.38625126751408e-77,-1.15615808664636,0.283,0.498,5.14833710966163e-73
"CDKN1A",2.98467341984023e-77,1.88916305726908,0.333,0.14,6.4394329033053e-73
"BIRC6",3.22602679654516e-77,-0.521691205444945,0.819,0.888,6.96015281354619e-73
"HRH2",3.29896818438402e-77,-1.40679005293516,0.21,0.417,7.11752385780851e-73
"HECTD1",3.87895482031099e-77,-0.857436027105237,0.411,0.632,8.36884502482097e-73
"FAM193A",3.9334127798494e-77,-0.906356181340441,0.362,0.587,8.48633807252508e-73
"ARPC1B",4.59755025700022e-77,0.728555591834066,0.844,0.743,9.91921467947797e-73
"TNIK",4.85546942394726e-77,0.372529376768041,0.778,0.436,1.04756752821662e-72
"RPS8",5.43881024543711e-77,1.06382866394329,0.918,0.87,1.17342331045306e-72
"NCAPG",1.18897673501714e-76,-2.2694728396447,0.031,0.181,2.56521730579948e-72
"CCDC18",1.48243706561811e-76,-1.28854684603469,0.203,0.415,3.19835796907107e-72
"GNB1",1.5916656937018e-76,-0.647576586101211,0.72,0.818,3.43401873416162e-72
"SIPA1L3",1.96586691996178e-76,-1.32290189599563,0.203,0.415,4.24135787981754e-72
"DLEU2",2.24034556492846e-76,-0.615834553121907,0.793,0.888,4.83354555633314e-72
"ILF3",4.322865692629e-76,-1.21799554243389,0.262,0.47,9.32658273184707e-72
"MT-ND4",6.9194615081744e-76,-0.457852133766629,0.992,0.996,1.49287382038863e-71
"LUC7L3",8.76127628293146e-76,-0.866722549005246,0.395,0.615,1.89024535804246e-71
"HLA-DMA",1.0480678556267e-75,1.87310760319375,0.337,0.15,2.26120639851462e-71
"TNRC18",1.05324285818582e-75,-0.925622425328875,0.344,0.567,2.27237146653592e-71
"EIF4B",1.15362622062252e-75,-0.894593337107933,0.43,0.628,2.48894857099308e-71
"ADNP",1.22965055723819e-75,-0.979896646358411,0.342,0.559,2.65297107724139e-71
"TCF12",1.39022177061316e-75,-0.481186153834859,0.894,0.936,2.9994034700979e-71
"KIF20B",2.64580577547807e-75,-1.67263499353242,0.103,0.291,5.70832596059394e-71
"MYO5A",3.59361626391418e-75,0.59591677028019,0.775,0.511,7.75322708939484e-71
"PAK1",5.06975228182133e-75,0.726982378658639,0.683,0.434,1.09379905480295e-70
"ARHGAP31",5.50307263755419e-75,0.732558543884418,0.555,0.291,1.18728792155232e-70
"ATP6V1F",9.71972016274531e-75,1.57879514827913,0.399,0.206,2.0970296251123e-70
"DHFR",9.74410866614624e-75,-1.73993739825733,0.095,0.279,2.10229144472105e-70
"SH3BGRL",4.26055661620656e-74,0.66849406335745,0.796,0.582,9.19215089946565e-70
"FBL",5.95872884610186e-74,-1.49169384420149,0.128,0.324,1.28559574854648e-69
"SPC25",8.0749493765505e-74,-2.3807402640545,0.029,0.172,1.74217032799077e-69
"RAI1",8.21280366394062e-74,-1.8044121195742,0.081,0.257,1.77191239049519e-69
"CDK5RAP2",9.69244107432065e-74,-1.18558080283552,0.258,0.469,2.09114416178468e-69
"RPL19",1.18927266657038e-73,0.949723100645166,0.831,0.713,2.5658557781256e-69
"CEP192",2.13884412988864e-73,-1.04910796946652,0.31,0.521,4.61455621023474e-69
"SNTB1",5.05518502202431e-73,-0.562337636220051,0.815,0.889,1.09065616850174e-68
"CELF1",5.11812188471934e-73,-0.603204904430228,0.666,0.807,1.1042347966282e-68
"GRK2",5.8788775761518e-73,-0.988765670166756,0.331,0.544,1.26836783705475e-68
"LBR",6.67732733500127e-73,-1.17213482828056,0.224,0.435,1.44063337252652e-68
"CHD4",9.34624685495498e-73,-0.867705531477332,0.431,0.628,2.01645275895654e-68
"TNPO3",1.0759856360149e-72,-1.0187649990777,0.318,0.53,2.32143900970215e-68
"NBPF14",1.11870697487272e-72,-8.41696045196725,0,0.106,2.41361029828789e-68
"NABP1",1.73612632741482e-72,0.606868249646727,0.773,0.5,3.74569255139748e-68
"DNAJC4",1.79644977826879e-72,8.52225143069914,0.103,0,3.8758403966149e-68
"TRAF3",2.20582455689008e-72,-0.908837729208196,0.406,0.614,4.75906648149035e-68
"MICU1",2.41607475994106e-72,-0.826886803731744,0.485,0.676,5.21268129457284e-68
"RFWD3",3.15275673852609e-72,-1.67712729552607,0.101,0.283,6.80207266337004e-68
"PUM1",3.15791269100469e-72,-0.800521487633153,0.466,0.664,6.81319663084261e-68
"DBI",3.45127484578532e-72,1.25514479723454,0.481,0.284,7.44612547978183e-68
"TCERG1",3.45238276046673e-72,-1.05698560425617,0.304,0.51,7.44851580570697e-68
"LAPTM5",5.52844114817541e-72,0.762616516741671,0.766,0.597,1.19276117771884e-67
"SEMA3A",6.61469356178153e-72,0.793432168278784,0.458,0.22,1.42712013595437e-67
"CCL7",7.91705953398164e-72,1.85599970623998,0.394,0.208,1.70810559445654e-67
"XBP1",7.96010134588852e-72,-1.27649451436146,0.186,0.39,1.71739186537545e-67
"PARPBP",1.01047636137699e-71,-1.95458154927962,0.07,0.236,2.18010274967086e-67
"DENND4A",1.05402132519634e-71,-0.816538732607324,0.43,0.646,2.2740510091111e-67
"SAMHD1",1.23301207447532e-71,0.646738592538398,0.751,0.503,2.66022355068049e-67
"HNRNPA3",1.44864567718225e-71,-0.77703749025599,0.559,0.712,3.12545304852069e-67
"MLC1",1.50149706786915e-71,-3.25144255204772,0.015,0.14,3.23947992392769e-67
"GRN",1.53308109917093e-71,0.909379516412022,0.626,0.42,3.30762247146129e-67
"APLP2",2.0916702965778e-71,0.737532224410617,0.87,0.723,4.51277866486661e-67
"TSC2",2.91502082605607e-71,-8.39632068590822,0,0.104,6.28915743221596e-67
"PAN3",4.32616300590965e-71,-0.634014051407884,0.67,0.797,9.33369668525006e-67
"FCGR2A",7.17541551931117e-71,1.06145783906399,0.464,0.248,1.54809589829138e-66
"LRP8",1.01044037091747e-70,-2.0005561169245,0.079,0.247,2.18002510025445e-66
"RFC3",1.02308182783151e-70,-1.66541639287816,0.106,0.287,2.20729904354649e-66
"CDCA7",1.82996606422044e-70,-3.37735457145785,0.013,0.134,3.94815178355561e-66
"AHNAK",2.09088307792455e-70,0.73290585783475,0.687,0.442,4.51108024062221e-66
"INSR",2.21571722418903e-70,-1.79712749139904,0.097,0.273,4.78040991118784e-66
"CPSF1",2.53433192200249e-70,-8.37115676235413,0,0.102,5.46782112172037e-66
"STIL",2.64587049325103e-70,-2.03316791016949,0.055,0.212,5.7084655891891e-66
"RPS17",3.11825774209763e-70,-0.849897474004899,0.407,0.612,6.72764107857563e-66
"ARHGAP11A",4.12866650223035e-70,-2.08454524330298,0.048,0.201,8.90759797856199e-66
"TSPO",4.87476120301817e-70,0.943383952880555,0.593,0.391,1.05172972955117e-65
"BRAF",4.95436131736516e-70,-0.738232129898927,0.525,0.704,1.06890345422153e-65
"R3HDM1",5.94808064456814e-70,-0.955357080637911,0.354,0.558,1.28329839906558e-65
"PIEZO1",7.03853597880045e-70,-1.78868421335415,0.087,0.258,1.5185641374262e-65
"SRSF3",7.99319243606096e-70,-1.16005029801258,0.282,0.479,1.72453126808015e-65
"ENSG00000290833",1.11724992280895e-69,-1.65766777068378,0.107,0.287,2.41046670846031e-65
"USP34",1.15713390309273e-69,-0.578931780318043,0.75,0.84,2.49651639592256e-65
"DNAJC1",1.1802763404535e-69,-0.990523754600437,0.353,0.557,2.54644620452843e-65
"UBAC2",1.53582851879423e-69,-0.804372045268536,0.439,0.645,3.31355002929855e-65
"HNRNPH1",1.64436657131293e-69,-0.96486583019545,0.339,0.544,3.54772087760764e-65
"GSE1",1.81383125169371e-69,-1.34211781421002,0.209,0.408,3.91334092552917e-65
"NCEH1",2.00955702173355e-69,0.57552338017087,0.747,0.504,4.33561927439014e-65
"R3HDM2",2.31522790686058e-69,-0.792402992938284,0.52,0.692,4.9951042090517e-65
"LMBR1",3.17561209364413e-69,-1.11470793124756,0.27,0.475,6.8513830920372e-65
"CHEK1",5.69881218160413e-69,-2.32158240389,0.037,0.179,1.22951872818109e-64
"MGLL",7.23478312533266e-69,0.883466573709187,0.517,0.293,1.56090445929052e-64
"UCP2",7.93436387867929e-69,1.51306519569254,0.406,0.227,1.71183900682506e-64
"SOD2",8.72120731272293e-69,0.930021641947676,0.652,0.452,1.88160047771997e-64
"RPL7A",1.2073299275317e-68,0.906301947258647,0.836,0.724,2.60481431864965e-64
"FCGR2C",1.30644190429755e-68,0.53317293588096,0.535,0.27,2.81864840852196e-64
"MT-ND2",1.33338431783338e-68,-0.472773222242023,0.949,0.98,2.87677666572552e-64
"LRPPRC",1.41598618130785e-68,-1.14116738201956,0.286,0.482,3.05499018617169e-64
"PTBP3",1.41889381749558e-68,-0.652541795585587,0.643,0.773,3.06126341124671e-64
"FCGRT",1.52320570682563e-68,1.4680647443231,0.391,0.208,3.2863163124763e-64
"FAR2",1.58563868972322e-68,-1.02225325441922,0.321,0.527,3.42101547307786e-64
"PUM2",2.34715762978342e-68,-0.694391410962798,0.587,0.73,5.06399258625772e-64
"RIN3",3.16734700206966e-68,-0.901340896766848,0.378,0.585,6.83355115696529e-64
"TENT5A",3.17853293407471e-68,-1.00523642901689,0.299,0.511,6.85768480526619e-64
"UBE2R2",4.00001610616217e-68,-0.938035720825744,0.366,0.567,8.63003474904489e-64
"ATP6V0B",5.96514551259007e-68,0.996146817683955,0.587,0.404,1.28698014434131e-63
